"id","debt","mortgage","overdue"
4011,675.99,0,0
4012,1180.35,1180.35,0
4014,1181.47,1181.47,0
4015,616.08,0,0
4019,484.51,0,0
4022,221.74,0,0
4023,733.02,0,0
4024,723.79,0,0
4026,484.95,0,19
4030,850.62,0,0
4032,892.09,0,18
4033,1032.45,1032.45,0
4034,1889.34,1889.34,0
4037,799.72,0,0
4039,710.05,0,19
4041,535.09,0,0
4042,221.99,0,17
4044,988.19,988.19,0
4045,1524.13,1102.64,0
4046,696.74,0,0
4047,803.93,0,0
4048,655.69,655.69,19
4050,1118.48,0,54
4053,349.53,0,19
4054,310.89,0,0
4056,927.27,0,0
4058,212.15,0,29
4060,176.26,0,0
4061,1893.42,1893.42,0
4062,914.88,914.88,0
4063,725.99,0,0
4064,402.67,0,31
4066,501.89,0,25
4067,129.25,0,0
4069,981.93,981.93,23
4070,324.76,0,0
4072,348.88,0,0
4075,1072.46,1072.46,0
4076,585.3,0,0
4078,1004.43,1004.43,16
4079,1361.08,1361.08,15
4080,1343.13,1343.13,18
4081,644.23,0,0
4083,571.26,0,0
4084,1449.4,1449.4,0
4088,1673.5,1130.01,0
4091,2108.63,1612.19,0
4092,1408.69,1031.52,0
4094,1307.34,1307.34,21
4095,2397.69,1460.41,16
4097,1614.19,1266.58,26
4099,609.76,0,0
4100,1341.54,1341.54,0
4103,852.89,0,20
4104,1468.79,932.45,0
4105,659.8,0,0
4107,1200.66,0,0
4108,1280.46,1280.46,0
4109,583.55,0,0
4110,571.52,0,0
4112,392.05,0,19
4115,571.61,0,0
4118,436.17,0,0
4119,427.81,0,0
4120,2264.65,1657.05,0
4121,449.65,0,0
4125,414.43,0,0
4128,1407.42,808.59,40
4130,349.93,0,0
4134,1079.88,0,0
4138,741.75,567.57,0
4141,568.99,568.99,0
4143,417.9,0,0
4145,231.53,0,0
4147,624.21,0,0
4150,541.19,0,0
4151,2401.38,1406.33,0
4152,814.62,0,0
4153,881.43,0,0
4154,1116.54,1116.54,0
4155,574.85,0,16
4157,2484.04,1694.02,15
4159,780.25,780.25,0
4160,1294.19,1294.19,0
4161,930.29,930.29,0
4163,1145.81,1145.81,19
4165,613.01,0,0
4167,316.2,0,0
4168,303.23,0,0
4170,366.88,0,0
4171,647,0,0
4172,1436.56,1436.56,0
4173,470.8,0,0
4175,331.55,0,0
4177,505.79,0,0
4179,1432.82,912.18,0
4183,307.07,0,0
4184,1681.33,981.94,0
4185,1308.68,918.92,0
4186,865.24,865.24,0
4187,2050.18,1285.98,0
4190,1013.41,1013.41,0
4191,1123.54,795.23,17
4193,520.33,0,0
4195,806.5,0,0
4199,448.02,0,0
4201,2479.1,1453.21,0
4204,538.64,0,0
4205,545.31,0,0
4207,537.87,0,0
4211,1300.1,1300.1,0
4213,474.78,0,0
4214,275.83,0,21
4216,739.11,739.11,0
4217,1658.48,1134.01,0
4218,302.95,0,0
4219,261.09,0,0
4220,400.67,0,0
4222,469.88,0,0
4225,1237.67,891.96,0
4227,444.46,0,0
4228,1201.95,1201.95,0
4229,1628.46,1057.65,0
4231,885.77,885.77,0
4233,1344.31,1344.31,0
4234,512.23,0,22
4235,589.35,0,21
4237,528.87,0,0
4238,1725.29,1725.29,0
4239,419.42,0,0
4240,1397.68,1397.68,26
4241,892.53,0,39
4244,601.1,0,0
4245,820.09,820.09,0
4247,560.65,0,0
4249,415.89,0,0
4251,411.88,0,20
4256,1298.87,0,0
4259,379.44,0,0
4260,789.95,0,0
4261,358.74,0,17
4262,890.37,890.37,21
4264,574.26,574.26,0
4267,591.95,0,0
4269,867.93,0,17
4270,854.3,854.3,0
4271,963.96,963.96,0
4272,867.67,0,0
4273,279.19,0,0
4277,369.31,0,35
4279,1599.28,1243.41,0
4281,310.56,0,0
4284,350.36,0,0
4285,1574.33,974.14,0
4286,408.06,0,0
4287,842.67,842.67,0
4288,578.41,0,0
4291,554.01,0,0
4294,949.79,0,0
4295,1630.08,1630.08,0
4299,1510.92,1510.92,0
4300,1950.68,1368.89,0
4301,571.49,0,0
4303,386.01,0,0
4306,416.03,0,16
4307,1673.01,1673.01,0
4308,694.62,694.62,0
4310,915.47,0,0
4314,266.55,0,0
4315,503.15,0,0
4316,264.54,0,0
4318,374.99,0,0
4321,483.01,0,0
4323,1429.58,1429.58,0
4324,850.76,0,17
4325,532.1,0,0
4327,304.05,0,0
4331,350.95,0,18
4332,759.52,0,0
4335,498.46,0,0
4336,358.68,0,0
4338,524.8,0,0
4339,686.54,0,0
4342,822.84,0,0
4345,1148.66,1148.66,0
4346,529.87,0,16
4348,678.37,0,0
4350,350.66,0,0
4351,504.52,0,17
4352,521.18,0,0
4353,713.72,0,31
4356,502.76,0,0
4358,791.1,0,0
4359,1033.16,1033.16,0
4360,699.27,0,17
4363,1429.18,1429.18,0
4365,1585.62,0,0
4366,1158.99,1158.99,0
4367,450.53,0,0
4368,1400.26,1400.26,44
4370,1031.1,1031.1,0
4371,1845.58,1220.91,0
4372,424.13,0,0
4373,800.32,0,18
4374,684.9,0,0
4375,2376.54,1585.78,0
4376,1144.35,1144.35,78
4377,843.9,843.9,20
4378,1359.53,1087.08,0
4379,311.18,0,0
4380,258.96,0,0
4384,1045.18,1045.18,0
4385,886.14,886.14,0
4386,530.05,0,0
4387,270.02,0,0
4388,306.13,0,0
4393,2383.42,1631.9,0
4395,1004.65,1004.65,26
4397,1081.46,759.24,0
4398,207.05,0,0
4399,1006.83,0,0
4401,970.74,970.74,36
4403,1128.21,1128.21,0
4407,320.71,0,22
4409,690.4,0,16
4412,363.64,0,23
4413,1079.91,877.28,26
4417,300.7,0,0
4418,908.08,0,0
4419,1663.47,1663.47,0
4422,478.99,0,0
4423,1465.01,1465.01,0
4424,1730.51,1076.69,0
4426,1030.64,0,0
4427,539.66,0,0
4432,975.46,0,0
4433,1362.76,1362.76,0
4435,320.69,0,0
4437,676.9,0,0
4439,1775.2,1775.2,0
4441,1017.08,1017.08,22
4444,689.23,0,0
4448,670.25,670.25,0
4449,2151.82,1078.63,0
4450,411.45,0,0
4453,270.92,0,0
4455,542.23,0,0
4456,1489.72,1489.72,0
4458,1413.46,1413.46,0
4459,1406.87,1406.87,0
4460,1030.82,1030.82,0
4461,967.81,679.99,28
4462,1335.41,1335.41,16
4466,369.13,0,0
4467,300.12,0,32
4468,1337.54,780.73,17
4471,1333.86,1333.86,0
4472,1181.9,1181.9,0
4473,624.92,0,0
4476,347.46,0,0
4478,1279.97,894.33,0
4479,468.83,0,0
4480,1984.27,1430.52,36
4481,714.01,0,0
4482,283.74,0,0
4484,310.8,0,0
4486,287.03,0,20
4488,709.5,0,0
4489,787.52,0,0
4491,889.86,0,0
4498,289.47,0,0
4500,346.21,0,0
4501,549.02,0,0
4502,654.4,0,18
4503,625.97,0,0
4505,592.34,0,0
4506,466,0,0
4507,330.01,0,0
4508,507.13,0,0
4510,645.39,0,22
4512,449.52,0,0
4513,1086.32,1086.32,20
4518,432.75,0,0
4520,1005.09,1005.09,0
4521,413.5,0,0
4523,1819.85,1819.85,0
4527,1406.09,1406.09,20
4528,630.23,0,0
4529,517.87,0,0
4532,1187.7,1187.7,23
4536,724.52,0,0
4537,386,0,0
4539,1329.01,1329.01,24
4543,390.25,0,0
4546,583.64,0,15
4548,622.07,0,0
4550,1786.35,1786.35,0
4551,783.17,0,18
4552,946.96,0,0
4553,546.62,0,0
4555,920.86,0,20
4558,967.78,967.78,0
4559,411.59,0,0
4561,1483.69,1483.69,0
4562,1967.24,1418.12,0
4563,485.17,0,0
4564,447.77,0,18
4566,1579.92,1052.15,25
4567,1697.14,1014.49,0
4570,505.36,0,0
4572,678.21,0,18
4573,308.02,0,0
4575,1418.4,1418.4,16
4576,610.75,0,0
4577,1184.05,1184.05,0
4578,474.02,0,0
4579,468.08,0,0
4581,1213.86,1213.86,0
4582,761.38,0,0
4584,607.07,0,0
4586,1323.76,0,0
4587,385.95,0,0
4588,1251.44,1251.44,0
4591,642.57,0,0
4592,473.4,0,0
4593,462.77,0,0
4597,256.64,0,0
4598,586.85,0,0
4599,461.27,0,0
4600,1591.48,886.64,0
4601,498.71,0,32
4602,631.35,0,0
4604,1596.53,969.67,0
4605,511.08,0,0
4606,992.88,992.88,0
4609,595.47,595.47,34
4610,240.63,0,20
4611,510.23,0,0
4615,1855.67,1085.11,30
4616,643.35,0,16
4619,1186.27,1186.27,0
4620,435.27,0,0
4622,459.33,0,30
4623,1287.53,808.81,0
4625,1634.06,1634.06,23
4627,269.43,0,0
4628,738.22,0,0
4630,710.97,710.97,0
4631,326.89,0,0
4633,1321,1321,27
4635,1185.36,1185.36,0
4636,1657.87,1657.87,0
4638,347.7,0,0
4639,243.35,0,0
4640,768.28,768.28,24
4642,1563.03,935.79,0
4644,656.5,0,27
4647,1374.1,1374.1,0
4648,528.74,0,0
4649,241.09,0,0
4650,1619.34,1081.3,0
4651,244.07,0,0
4652,539.63,0,0
4653,382.76,0,0
4655,459.72,0,32
4657,1581.41,1581.41,0
4659,523.42,0,19
4660,798.21,0,0
4662,605.01,0,0
4663,1109.14,1109.14,0
4664,612.8,0,0
4665,712.54,0,15
4669,960.8,960.8,26
4671,1818.63,1420.6,0
4672,1003.35,1003.35,0
4673,328.27,0,0
4675,410.59,0,30
4681,512.32,0,0
4682,933,0,0
4683,643.34,0,36
4689,2187.61,1544.45,0
4690,1498.31,1498.31,0
4691,558.8,0,0
4692,316.53,0,0
4696,1107.7,1107.7,0
4697,739.05,0,0
4701,908.39,0,0
4702,1623.75,1239.1,30
4703,2522.32,1621.83,0
4704,1245.22,1245.22,54
4705,358.96,0,15
4707,1527.23,1527.23,0
4708,1244.62,709.77,0
4711,372.46,0,0
4712,736.29,0,50
4713,1366.08,1366.08,0
4714,1510.57,1205.34,0
4715,292.42,0,0
4716,556.42,0,33
4717,934.69,549.45,0
4721,1710.59,1161.28,0
4722,1775,1775,0
4723,1524.58,1007.46,0
4724,335.35,0,0
4726,890.17,890.17,0
4727,758.09,758.09,0
4728,923.06,0,0
4736,1276.78,1276.78,0
4737,871.99,0,0
4738,407.63,0,0
4740,1282.88,1282.88,15
4741,1309.73,0,0
4742,392.82,0,31
4743,1211.59,1211.59,0
4744,463.59,0,17
4745,2034.4,2034.4,0
4746,658.67,0,0
4749,575.33,0,0
4750,789.75,0,0
4751,471.23,0,0
4756,759.42,0,0
4757,277.92,0,0
4758,1094.2,1094.2,0
4759,671.51,0,0
4760,363.95,0,27
4761,2089.18,1579.66,45
4766,208.79,0,0
4767,736.05,0,27
4771,1655.51,1655.51,0
4772,317.51,0,0
4774,704.85,0,0
4778,1238.99,0,0
4780,961.39,961.39,0
4783,668.34,0,24
4786,679.66,0,0
4790,787.89,787.89,0
4791,350.37,0,22
4796,476.25,0,21
4798,632.1,0,24
4800,569.27,0,0
4802,1933.41,1480.43,0
4803,1282.83,1282.83,0
4804,976.24,0,0
4805,1079.16,1079.16,0
4806,446.68,0,0
4807,2591.31,2184.78,0
4809,845.7,0,0
4811,923.83,923.83,0
4813,431.21,0,18
4815,603.96,0,0
4816,312.11,0,0
4818,1593.77,1593.77,0
4822,659.09,0,32
4823,503.68,0,0
4824,1521.68,977.49,0
4825,1519.82,977.42,0
4827,1167.13,1167.13,0
4828,1124.74,0,0
4830,1124.44,1124.44,0
4834,349.55,0,41
4835,410.74,0,0
4836,1852.96,1852.96,0
4842,1612.64,1612.64,0
4843,932.27,932.27,0
4847,330.3,0,0
4848,285.75,0,0
4850,504.37,0,0
4852,680.45,0,0
4853,524.7,0,0
4855,714.72,0,15
4856,616.91,0,0
4857,1679.02,999.64,0
4859,447.69,0,0
4860,1391.62,1391.62,0
4861,391.75,0,24
4862,1398.33,891.08,0
4863,749.16,0,0
4864,1387.42,1387.42,16
4865,688.73,0,0
4867,1609.45,1609.45,24
4868,1079.17,1079.17,0
4869,1153.51,1153.51,0
4870,1632.62,1632.62,26
4871,1099.66,1099.66,0
4872,1016.82,0,16
4873,942.56,0,33
4877,1009.37,726.01,0
4884,638.45,638.45,16
4886,864.79,864.79,17
4887,872.58,872.58,0
4888,313.81,0,0
4889,1337.15,1337.15,0
4890,296.77,0,0
4891,393.41,0,0
4892,563.64,0,0
4893,871.89,0,0
4894,399.98,0,0
4895,1083.03,0,0
4897,678.5,0,0
4900,1077.24,1077.24,40
4903,641.92,0,0
4904,1972.8,1480.67,0
4907,1277.86,828.82,15
4908,781.64,781.64,44
4909,950.75,950.75,0
4910,1220.31,1220.31,0
4914,454.34,0,0
4915,703.27,0,0
4916,1156.46,1156.46,0
4917,499.24,0,0
4918,835.41,0,0
4919,318.67,0,0
4925,291.79,0,0
4927,644.49,0,0
4928,1137.06,1137.06,0
4932,555.36,0,0
4935,540.57,0,0
4936,1207.38,765.09,0
4938,646.49,0,0
4940,2718.94,2059.44,30
4941,2570.52,1548.93,0
4942,645.13,0,0
4944,585.95,0,0
4945,383.7,0,0
4946,214.69,0,0
4948,651.91,0,0
4949,2207.55,1397.52,0
4950,445.67,0,26
4961,1683.93,1086.62,32
4963,335.74,0,22
4966,1425.72,1425.72,0
4969,1622.89,1622.89,0
4970,389,0,0
4972,1883.54,1304.46,0
4977,450.56,0,0
4980,628.87,0,25
4982,1511.9,1511.9,0
4985,267.22,0,0
4986,319.89,0,0
4987,294.13,0,0
4989,996.54,996.54,0
4990,797.74,797.74,41
4991,701.05,0,25
4992,738.67,738.67,0
4994,811.15,0,26
4995,829.76,0,44
4996,678.71,678.71,0
4998,839.44,839.44,0
5002,485.93,0,0
5003,305.82,0,0
5005,378.21,0,0
5006,316.23,0,0
5013,1908.43,1470.38,32
5014,593.36,0,0
5015,1041.94,1041.94,0
5016,309.13,0,0
5017,328.76,0,0
5019,1048.54,1048.54,0
5021,531.6,0,0
5022,1581.83,963.22,0
5023,1240.87,0,0
5024,570.47,0,25
5025,605.33,0,25
5026,967.2,967.2,0
5027,677.41,0,0
5029,547.66,0,0
5031,1801.75,1269.51,15
5032,1550.76,1166.37,23
5033,2030.78,1285.74,0
5036,466.47,0,0
5037,2227.58,1426.77,0
5038,1217.67,0,0
5040,778.97,0,25
5041,715.44,0,0
5043,295.77,0,0
5045,803.21,803.21,0
5047,1617.12,927.34,17
5049,527.19,0,0
5050,311.76,0,0
5051,860.98,0,0
5058,337.48,0,15
5060,1033.51,1033.51,0
5062,312.36,0,0
5066,1751.92,1751.92,0
5067,399.85,0,0
5068,1102.67,1102.67,0
5072,564.32,0,0
5073,878.11,0,0
5077,1594.66,1080.1,0
5078,846.02,0,0
5079,951.14,951.14,0
5080,316.46,0,0
5084,399.29,0,0
5086,1076.09,0,0
5090,462.79,0,0
5091,2127.02,1486.92,0
5094,1544.92,1544.92,0
5095,287.91,0,0
5096,405.18,0,0
5098,369.21,0,0
5099,1348.45,1348.45,0
5100,675.15,0,0
5103,1267.18,1267.18,0
5104,485.12,0,0
5105,1564.06,1155.05,15
5106,1590.05,930.62,0
5108,962.78,0,0
5109,909.81,0,0
5112,698.17,0,0
5114,404.64,0,0
5115,1205.72,1205.72,0
5116,413.07,0,0
5119,346.05,0,0
5121,1058.93,1058.93,0
5123,847.81,847.81,0
5124,1384.2,1384.2,16
5126,595.34,0,16
5127,309.31,0,20
5128,648.16,0,0
5129,683.11,0,0
5131,308.82,0,0
5133,591.69,0,0
5136,263.42,0,0
5137,1460.95,1084.62,0
5140,962.88,962.88,33
5141,202.62,0,0
5143,265.32,0,19
5145,772.48,0,0
5147,560.43,0,0
5148,1411.99,966.37,0
5149,354.15,0,0
5150,474.42,0,34
5156,717.73,0,0
5157,1018.67,1018.67,37
5158,537.67,0,0
5161,2036.55,1642.13,0
5165,1060.61,0,0
5166,755.3,0,0
5168,696.45,0,0
5169,328.97,0,0
5171,699.43,0,0
5172,1999.29,1331.97,0
5173,1569.46,1569.46,0
5174,610.27,0,0
5175,345.36,0,0
5176,1273.04,1273.04,19
5177,294.7,0,47
5178,665.49,0,0
5183,1404.78,1404.78,0
5185,1104.2,1104.2,0
5186,474.36,0,37
5188,997.42,0,0
5189,441.87,0,0
5190,1661.61,1661.61,0
5191,1998.4,1284.55,29
5198,2446.83,1692.55,0
5201,1079.04,658.14,0
5203,869.78,0,18
5204,1547.43,1227.48,0
5205,319.77,0,0
5209,475.37,0,35
5210,900.86,900.86,0
5213,695.82,0,0
5214,393.26,0,0
5216,1410.34,1000.34,0
5217,492.25,0,27
5221,1736.8,1736.8,0
5224,681.38,0,0
5226,498.53,0,0
5228,437.8,0,0
5229,219.04,0,0
5232,403.18,0,0
5233,531.22,0,0
5234,1441.69,1004.35,0
5235,449.84,0,0
5238,1422.47,1422.47,0
5244,674.08,0,0
5245,820.57,0,0
5249,839.22,0,0
5250,395.97,0,0
5251,853.68,853.68,0
5253,2303.42,1379.59,0
5257,412.19,0,0
5258,1186.07,1186.07,0
5264,770.1,0,0
5265,1176.21,1176.21,0
5266,2592.12,1847.58,22
5267,436.08,0,0
5270,1881.55,1062.68,0
5271,707.05,0,0
5273,636.22,0,0
5275,1181.34,1181.34,0
5276,522.15,0,0
5279,435.42,0,21
5282,439.65,0,0
5288,938.08,0,0
5289,879.1,879.1,26
5290,2175.33,1495.32,33
5292,338.44,0,0
5294,618.42,0,0
5295,1601.47,1601.47,17
5298,1779.71,1327.9,0
5299,1084.36,1084.36,16
5300,608.58,0,0
5301,659.83,0,0
5302,506.29,0,0
5303,1198.56,1198.56,0
5304,1104.26,1104.26,0
5305,1195.67,1195.67,0
5307,194.86,0,22
5308,1539.59,1539.59,0
5309,703.32,0,0
5310,1313.79,940.14,0
5312,395.42,0,0
5314,854.68,0,26
5316,1169.55,1169.55,0
5318,3148.62,3148.62,0
5319,1418.28,974.49,0
5320,562.44,0,0
5324,923.49,923.49,0
5325,420.22,0,0
5326,698.07,698.07,22
5328,456.01,0,0
5329,1319.24,1319.24,0
5331,1285.09,1285.09,0
5332,1199.36,947.8,0
5335,793.85,793.85,0
5337,469.05,0,0
5339,700.76,0,0
5341,2487.98,1676.63,42
5344,520.44,0,0
5345,585.19,0,0
5346,577.23,0,0
5348,846.67,0,0
5350,746.77,746.77,0
5351,362.85,0,17
5352,322.57,0,0
5353,391.46,0,16
5355,425.8,0,19
5356,1093.52,0,59
5357,489.52,0,0
5359,382.04,0,0
5360,663.42,0,0
5365,999.58,0,0
5367,419.79,0,0
5369,343.36,0,0
5370,1119.55,667.55,39
5371,263.94,0,0
5372,825.42,0,0
5373,663.42,0,0
5376,1417.6,1417.6,0
5377,631.57,0,0
5378,563.81,0,0
5379,405.67,0,20
5381,1262.53,1262.53,0
5382,436.5,0,20
5383,772.26,0,0
5385,660.02,0,20
5387,877.62,0,0
5388,550.51,0,0
5389,374.15,0,15
5392,737.87,0,0
5393,758.1,0,0
5394,297.82,0,0
5395,1524.69,1110.02,0
5396,750.14,0,0
5398,1606.95,1606.95,0
5399,766.87,0,0
5400,550.25,0,0
5402,365.17,0,0
5403,1091.17,0,23
5404,499.86,0,0
5405,627.26,0,16
5406,1260.03,868.87,0
5407,503.48,0,0
5408,483.52,0,0
5412,491.17,0,0
5414,401.97,0,0
5416,1546.99,820.73,27
5417,1766.81,1164.23,0
5418,1910.63,1278.45,0
5419,1115.1,1115.1,0
5422,613.52,0,0
5426,384.52,0,0
5427,306.01,0,0
5429,718.58,0,0
5431,286.34,0,0
5432,668.79,0,0
5433,1282.9,1282.9,0
5434,400.99,0,0
5435,635.54,0,0
5436,1912.18,1912.18,37
5437,1556.07,1076.43,0
5438,1687.68,1180.6,0
5439,557.1,0,0
5441,299.32,0,38
5446,1686.98,1163.8,15
5447,615.89,0,24
5448,498.59,0,0
5449,1149.05,1149.05,39
5450,393.17,0,0
5451,404.27,0,0
5454,850.28,850.28,0
5455,507.45,0,0
5456,341.33,0,0
5458,393.2,0,0
5459,1005.79,0,0
5460,1100.57,1100.57,20
5461,1093.94,1093.94,0
5465,1713.23,1713.23,0
5468,1260.36,887.91,0
5470,471.84,0,15
5471,869.84,0,0
5473,446.28,0,0
5476,761.46,0,0
5478,379.22,0,15
5479,453.68,0,0
5480,583.4,0,0
5483,432.2,0,45
5484,1136,1136,0
5485,600.68,0,23
5486,612.97,0,0
5487,574.66,0,15
5488,517.63,0,29
5490,620.58,0,0
5492,814.64,0,21
5494,1680.19,1236.67,0
5502,1129.94,1129.94,0
5504,1696.58,1696.58,0
5506,768.69,0,0
5507,1194.2,1194.2,0
5509,1033.69,1033.69,0
5510,811.97,811.97,0
5511,977.45,0,26
5512,1265.91,1265.91,0
5513,541,0,0
5514,1254.26,1254.26,0
5517,307.63,0,29
5518,364.78,0,0
5520,719.87,719.87,0
5521,1965.53,1276.22,0
5522,501.18,0,17
5526,365.39,0,0
5529,483.88,0,17
5532,511.16,0,0
5533,387.98,0,0
5534,1220.7,718.38,0
5535,435.07,0,0
5536,1410.82,1410.82,21
5537,2158.58,1431.4,0
5541,1542.38,1542.38,23
5542,985.49,0,0
5543,538.11,0,0
5544,1622.16,984.95,0
5545,1656.16,1656.16,0
5546,810.59,0,0
5548,1815.9,1106.92,0
5550,640.38,0,25
5551,621.06,0,0
5552,513.33,0,19
5554,337,0,0
5556,506.01,0,16
5557,773.18,0,0
5559,644.58,0,18
5560,1553.59,846.43,0
5561,783.02,783.02,0
5562,344.23,0,0
5563,324.1,0,0
5564,401.67,0,17
5566,301.83,0,49
5568,1218.83,1218.83,0
5570,471.24,0,0
5571,993.8,0,18
5576,556.15,0,0
5583,725.29,0,0
5587,1033.51,1033.51,16
5588,2528.11,1674.04,0
5589,553.61,0,0
5590,316.88,0,0
5592,457.8,0,0
5595,422.21,0,0
5597,514.89,0,0
5599,812.61,0,0
5600,308.26,0,54
5602,2053.33,1477.14,18
5603,526.36,0,0
5604,1306.24,1306.24,0
5605,400.02,0,18
5606,1434.28,1434.28,0
5607,368.32,0,0
5609,793.55,793.55,0
5610,247.53,0,0
5613,2112.7,1226.04,0
5615,658.62,0,0
5619,333.46,0,0
5622,489.26,0,44
5624,527.39,0,0
5626,547.58,0,0
5629,1371.6,820.78,0
5630,206.79,0,0
5635,373.08,0,15
5636,420.64,0,0
5637,971.96,971.96,0
5639,239.99,0,32
5642,482.62,0,0
5644,1098.82,1098.82,18
5645,1215.83,1215.83,0
5647,1034.78,1034.78,0
5648,640.71,0,21
5649,1026,1026,0
5650,412.19,0,0
5651,948.07,0,0
5653,734.65,0,0
5654,508.19,0,0
5656,1471.17,1224.49,0
5658,591.3,0,0
5660,380.75,0,22
5661,2218.21,2218.21,0
5662,640.97,0,36
5663,363.13,0,0
5665,662.49,0,49
5667,555.5,0,0
5670,845.15,845.15,0
5673,607.17,0,19
5675,1796.5,1193.52,21
5676,498.58,0,17
5678,381.37,0,0
5679,1598.76,1598.76,0
5681,856.24,0,0
5682,564.63,0,0
5684,747.95,0,0
5686,1198.43,0,0
5688,813.41,0,0
5689,1566.69,1047.24,0
5690,435.78,435.78,0
5695,787.94,787.94,34
5696,691.48,0,25
5698,496.25,0,0
5702,1230.82,1230.82,0
5703,1425.28,952.04,0
5706,1750.17,1156.74,0
5707,1425.94,938.96,0
5709,265.67,0,0
5710,432.1,0,25
5712,315.38,0,15
5714,206.64,0,0
5721,1091.84,0,41
5724,768.7,0,0
5725,495.33,0,0
5727,669.69,0,18
5730,1169.52,0,0
5731,576.08,0,0
5732,1281.85,1281.85,0
5733,2174.64,1506.08,0
5734,2132.24,1562.94,0
5737,1501.74,943.07,0
5738,777.44,0,0
5741,1357.06,1357.06,18
5742,1434.46,0,0
5744,2018.48,1290.06,0
5745,1058.04,1058.04,0
5746,832.15,0,0
5747,443.89,0,22
5748,688.4,0,0
5753,624.06,0,0
5755,657.38,0,0
5759,2451.35,1648.6,0
5761,1831.21,1831.21,0
5762,484.38,0,0
5765,661.02,0,0
5766,609.66,609.66,0
5767,399.26,0,0
5768,658.29,0,0
5770,429.47,0,0
5779,1043.15,665.71,0
5781,1906.35,1470.35,0
5782,417.07,0,0
5783,1323.6,1323.6,0
5785,1188.62,1188.62,0
5786,418.25,0,0
5787,442.04,0,0
5788,478.23,0,0
5790,640.21,0,0
5792,1101.29,1101.29,0
5793,547.44,0,0
5794,1108.34,1108.34,0
5797,770.99,0,0
5799,1008.02,0,0
5800,847.33,847.33,20
5801,344.33,0,0
5802,349.86,0,0
5803,324.79,0,0
5804,331.27,0,0
5805,815.04,815.04,46
5807,652.71,0,0
5808,657.36,0,44
5812,530.88,0,0
5814,784.21,784.21,0
5815,179.15,0,0
5816,2399.86,1727.96,0
5818,994.44,994.44,0
5819,401.07,0,25
5820,1216.14,1216.14,0
5825,556.59,0,18
5826,762.91,0,26
5827,605.41,0,0
5828,493.44,0,27
5833,827.96,0,30
5834,195.12,0,0
5835,1089.8,1089.8,0
5836,1877.33,1309.19,0
5840,370.17,0,0
5841,829.67,0,0
5842,247.23,0,23
5844,1170.47,1170.47,0
5846,1011.35,1011.35,0
5847,539.09,0,0
5849,432.13,0,0
5850,262.2,0,0
5852,885.71,885.71,0
5853,611.74,0,0
5854,1328.33,1328.33,0
5855,419.39,0,0
5857,437.98,0,0
5858,861,861,0
5860,339.98,0,0
5862,917.08,0,0
5863,1251.47,1251.47,0
5866,433.77,0,0
5867,537.08,0,0
5870,1206.61,1206.61,0
5871,2085.9,1275.02,19
5873,1395.39,724.34,0
5874,601.83,0,17
5875,372.59,0,0
5876,525.46,0,0
5877,592.68,0,0
5878,1307.61,1307.61,0
5881,1563.11,1034.56,41
5882,1669.01,1669.01,0
5883,284.31,0,0
5884,372.45,0,0
5886,1112.99,1112.99,0
5887,808.23,0,0
5889,643.42,0,0
5891,1323.08,1323.08,31
5892,2114.42,1255.82,0
5893,699.45,0,0
5894,268.23,0,18
5896,787.01,0,0
5897,1079.63,0,0
5898,673.98,0,0
5899,447.55,0,0
5900,517.52,0,0
5902,438.5,0,0
5903,550.23,0,0
5908,452.63,0,0
5909,1181.12,1181.12,0
5910,508.52,0,0
5913,309.6,0,0
5916,510.59,0,0
5919,445.47,0,0
5920,506.95,0,0
5921,584.19,0,0
5922,1755.37,1422.93,0
5923,458.29,0,0
5927,1003.5,0,0
5930,1473.93,1473.93,0
5931,352.14,0,0
5934,537.84,0,0
5937,424.12,0,24
5942,838.52,838.52,0
5943,779.21,0,0
5944,313.07,0,21
5946,394.94,0,0
5948,518.31,0,0
5949,1115.44,1115.44,0
5950,376.24,0,0
5952,1718.36,938.16,0
5954,2049.4,1314.13,0
5955,1297.52,1297.52,0
5959,1243.58,0,31
5960,610.75,0,0
5962,336.54,0,0
5963,919.72,0,0
5964,802.79,0,17
5965,395.95,0,0
5966,1438.03,1438.03,0
5967,501.6,0,0
5969,239.77,0,0
5970,401.28,0,0
5972,457.88,0,0
5975,823.7,823.7,0
5976,815.98,0,0
5977,417.74,0,0
5980,488.87,0,0
5982,604.1,0,0
5983,1028.81,1028.81,18
5986,342.88,0,0
5987,322.24,0,0
5988,1861.89,1209.82,16
5989,573.13,0,15
5991,1679.91,1679.91,0
5992,1002.25,0,0
5993,588.65,0,0
5994,864.32,0,0
5996,905.18,905.18,28
5998,660.58,0,0
5999,635,0,29
6001,344.8,0,0
6003,1251.7,1251.7,0
6004,735.32,0,0
6005,459.7,0,0
6010,684.21,0,0
6011,388.3,0,27
6015,500.57,0,0
6017,1293.72,1013.62,0
6018,783.97,0,0
6023,1653.57,1308.47,0
6024,1733.17,1215.15,0
6025,777.26,0,0
6026,933.83,616,0
6027,294.26,0,0
6030,959.11,635.02,0
6031,1090.12,1090.12,16
6032,432.89,0,0
6033,1271.67,1271.67,18
6035,440.68,0,0
6036,373.92,0,0
6037,704.67,0,25
6039,1279.81,1279.81,0
6040,1348.98,1348.98,0
6045,1669.25,1669.25,0
6049,782.85,0,0
6050,1151.93,1151.93,32
6051,1226.84,1226.84,0
